job_id_a,title_a,exp_level_a,salary_a,job_id_b,title_b,exp_level_b,salary_b,shared_skills,similarity
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904711198,Home Care Account Executive,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3894951186,Store Manager,Mid-Senior level,43680.0,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3903820747,Enterprise Select Account Executive - Retail,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905683727,"(USA) Stocking 2 Coach, Non-Complex, Management",Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905299180,Business & Sales Operations Manager,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3902760504,Territory Manager - Outdoor Products,Mid-Senior level,,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905862405,Sales Manager - Industrial Electrical Equipments (33639),Mid-Senior level,110000.0,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3902758180,Seasonal Sales Associate,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3886445645,Assistant Store Manager,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901981100,Key Account Sales and Support,Not Specified,60000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901669469,Outreach Executive 1,Executive,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3902948240,Branch Manager,Not Specified,60000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3900978609,Parts Sales Agent,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3888478599,Sales Lead,Mid-Senior level,33384.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3903812570,"Outside Sales Rep. *NEW LOCATION* - Lufkin, TX",Not Specified,74880.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3903879634,Grants Account Manager,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3894211595,Strategic Initiatives Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904930112,"Representative, Sales Experienced",Entry level,82300.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901347730,Financial Representative,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3887861560,SALES FLOOR ASSOCIATE,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905200366,Branch Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3900978729,Inside Sales Rep LTC,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3889245602,Sales Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901991177,Retail Sales Leader Front End,Mid-Senior level,45760.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3902361666,Sales Specialist,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901645819,ASSISTANT STORE MANAGER,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3889235393,Sales Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3902343456,Sr Director Wealth Planning,Not Specified,190200.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3885114087,Board Member,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3894877826,Technical Account Manager,Mid-Senior level,65000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3906077073,Counter Sales,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905370934,Sales Consultant,Mid-Senior level,115000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901379176,Ambitious Insurance Agent,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901343748,Enterprise Account Executive,Not Specified,125000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904972548,Marketing and Sales Specialist,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3885855767,"Convenience Store Attendant, Part-time",Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3902848470,"Sales Representative, Industrial",Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3887485449,Business Sales Consultant,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904359944,Sales Executive,Director,,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3900964158,Store Manager,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3900953259,Area Sales Manager,Mid-Senior level,120000.0,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3903458651,Sales Manager,Not Specified,37440.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904423506,Sales Associate - Ladies Shoes - Part Time - Flower Mound,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3900084008,ETL Developer,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905374481,Sales Associate Sunglass Hut,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904416931,"Retail Fragrances Sales Associate, Roosevelt Field - Full Time",Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3898172826,"Director of Business Development, Enterprise",Director,120000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3888034313,Sales Agent,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904385784,Rhode Island - New York Sales Internship (Summer 2024),Internship,43680.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905333483,Sales Executive I,Mid-Senior level,51314.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905332660,Assistant Store Manager Marmora,Entry level,73580.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904364102,Sales Executive,Director,,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3898161920,Account Executive,Entry level,67750.0,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3888026562,Sales Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905379314,Sales Associate,Entry level,30368.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3899524232,Retail Sales Print & Marketing Associate,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3895230626,"Medical Device Sales Internship- MEMPHIS, TN",Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3903471585,Carolinas Regional Market Manager,Not Specified,340000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3887997496,Merchandiser Retail Sales,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3895544415,Lead ICFR Analyst,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905238836,Enterprise Account Executive,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3895851153,Sales Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904418955,Outside Sales Representative - RK Hall,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3888951206,Market Development Manager,Mid-Senior level,90000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904951307,Store Manager in Training,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3888972928,"Retail Supervisor, Full Time, Product Operations - Valley View VA",Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3886831707,Retail Assistant Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901990055,Technical Sales Manager,Associate,,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905606868,Sales Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3891809288,Sales Representative,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904971567,Aftermarket Sales Representative,Not Specified,70000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904087478,Director of Business Development - RIA,Director,162500.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3902949747,Store Assistant(Bonused),Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905395138,Area Sales Manager,Mid-Senior level,65000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904708264,"Sr. Director, Transformation",Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905312023,Sales Representative,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3906230640,Sales Associate Sunglass Hut,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904503780,Sourcing Specialist,Associate,,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901602824,Regional Sales Manager (Central Territory),Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3891090411,Stocker / Cashier,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3891255513,Brand Representative,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3886462822,Strategic Account Executive,Mid-Senior level,308000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3895242519,Account Executive - Government Solutions,Mid-Senior level,156538.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905340226,Assistant Store Manager,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901978298,Wireless Retail Sales Representative,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904386966,Sales Executive,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3895846593,Sales Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3902359731,Sales Development Representative,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904422468,Dual Director of Sales,Director,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3888934519,"Sales Associate (Trauma) – Rapid City, SD – DePuy Synthes",Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901360446,Account Supervisor,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3885865661,Sales Executive,Associate,80000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3895514883,Retail Sales and Store Support,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904362249,Sales Executive,Director,,2,0.6666666666666666
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901392111,Account Executive (Staffing Industry),Not Specified,80500.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905370128,"Manager, Sales and Customer Service",Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3906251456,Senior Outside Sales Representative - Electrical,Associate,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3887915319,"Retail Sales Specialist - $18.00 per hour, plus commission and incentives!",Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904948854,"Store Assistant, Full Time",Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3904922939,"Retail Sales Associate, Short Pump Town Center - Full Time",Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3886896721,Account Executive,Not Specified,110000.0,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3903835666,Sales Consultant - Channel,Not Specified,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3905312208,Sales Associate Sunglass Hut,Entry level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3895848178,Sales Manager,Mid-Senior level,,2,1.0
3891077116,Regional Sales Manager - South Territory,Not Specified,,3901961860,Inside Sales Account Executive,Not Specified,70000.0,2,1.0
